simulation,candide method,temp
1,2,44.55
1,1,44.55
1,2,44.55
1,2,44.55
1,1,44.55
1,0,44.55
1,1,44.55
1,0,44.55
1,2,44.55
1,1,44.55
1,1,44.55
1,1,44.55
1,1,44.55
1,0,44.55
1,0,44.55
1,1,44.55
1,2,44.55
1,0,44.55
1,1,44.55
1,1,44.55
1,0,44.55
1,1,44.55
1,0,44.55
1,2,44.55
1,1,44.55
1,3,44.55
1,3,44.55
1,3,44.55
1,0,44.55
1,2,44.55
1,1,44.55
1,0,44.55
1,2,44.55
1,1,44.55
1,1,44.55
1,1,44.55
1,0,44.55
1,1,44.55
1,1,44.55
1,2,44.55
1,2,44.55
1,1,44.55
1,2,44.55
1,2,44.55
1,1,44.55
1,1,44.55
1,2,44.55
1,0,44.55
1,0,44.55
1,1,44.55
1,3,44.55
1,2,44.55
1,0,44.55
1,1,44.55
1,2,44.55
1,2,44.55
1,1,44.55
1,1,44.55
1,3,44.55
1,0,44.55
1,2,44.55
1,1,44.55
1,2,44.55
1,3,44.55
1,1,44.55
1,1,44.55
1,3,44.55
1,1,44.55
1,2,44.55
1,0,44.55
1,0,44.55
1,2,44.55
1,0,44.55
1,0,44.55
1,3,44.55
1,1,44.55
1,2,44.55
1,2,44.55
1,0,44.55
1,2,44.55
1,2,44.55
1,2,44.55
1,2,44.55
1,1,44.55
1,2,44.55
1,1,44.55
1,0,44.55
1,1,44.55
1,3,44.55
1,2,44.55
1,1,44.55
1,0,44.55
1,2,44.55
1,2,44.55
1,2,44.55
1,1,44.55
1,1,44.55
1,0,44.55
1,3,44.55
1,0,44.55
1,2,44.55
1,2,44.55
1,0,44.55
1,0,44.55
1,2,44.55
1,2,44.55
1,2,44.55
1,3,44.55
1,0,44.55
1,2,44.55
1,2,44.55
1,1,44.55
1,2,44.55
1,0,44.55
1,1,44.55
1,2,44.55
1,2,44.55
1,2,44.55
1,0,44.55
1,1,44.55
1,2,44.55
1,2,44.55
1,2,44.55
1,1,44.55
1,0,44.55
1,1,44.55
1,2,44.55
1,1,44.55
1,1,44.55
1,1,44.55
1,1,44.55
1,2,44.55
1,2,44.55
1,0,44.55
1,1,44.55
1,2,44.55
1,2,44.55
1,1,44.55
1,2,44.55
1,0,44.55
1,1,44.55
1,2,44.55
1,1,44.55
1,1,44.55
1,0,44.55
1,0,44.55
1,1,44.55
1,2,44.55
1,1,44.55
1,0,44.55
1,0,44.55
1,0,44.55
1,2,44.55
1,0,44.55
1,2,44.55
1,0,44.55
1,2,44.55
1,2,44.55
1,0,44.55
1,1,44.55
1,1,44.55
1,2,44.55
1,0,44.55
1,1,44.55
1,0,44.55
1,2,44.55
1,0,44.55
1,2,44.55
1,1,44.55
1,2,44.55
1,1,44.55
1,2,44.55
1,0,44.55
1,2,44.55
1,2,44.55
1,2,44.55
1,0,44.55
1,3,44.55
1,1,44.55
1,2,44.55
1,0,44.55
1,0,44.55
1,1,44.55
1,2,44.55
1,2,44.55
1,2,44.55
1,2,44.55
1,2,44.55
1,2,44.55
1,0,44.55
1,0,44.55
1,1,44.55
1,2,44.55
1,1,44.55
1,2,44.55
1,2,44.55
1,0,44.55
1,2,44.55
1,2,44.55
1,2,44.55
1,2,44.55
1,0,44.55
1,2,44.55
1,2,44.55
1,0,44.55
1,1,44.55
1,1,44.55
1,2,44.55
1,3,44.55
1,2,44.55
1,2,44.55
1,1,44.55
1,2,44.55
1,1,44.55
1,1,44.55
1,2,44.55
1,2,44.55
1,3,44.55
1,2,44.55
1,1,44.55
1,0,44.55
1,2,44.55
1,1,44.55
1,1,44.55
1,2,44.55
1,1,44.55
1,0,44.55
1,1,44.55
1,2,44.55
1,2,44.55
1,2,44.55
1,2,44.55
1,2,44.55
1,0,44.55
1,0,44.55
1,1,44.55
1,1,44.55
1,2,44.55
1,2,44.55
1,2,44.55
1,1,44.55
1,1,44.55
1,0,44.55
1,2,44.55
1,1,44.55
1,2,44.55
1,0,44.55
1,1,44.55
1,2,44.55
1,1,44.55
1,2,44.55
1,0,44.55
1,2,44.55
1,1,44.55
1,0,44.55
1,2,44.55
1,3,44.55
1,2,44.55
1,2,44.55
1,2,44.55
1,1,44.55
1,0,44.55
1,2,44.55
1,2,44.55
1,1,44.55
1,1,44.55
1,2,44.55
1,2,44.55
1,3,44.55
1,2,44.55
1,0,44.55
1,0,44.55
1,1,44.55
1,2,44.55
1,2,44.55
1,1,44.55
1,0,44.55
1,2,44.55
1,0,44.55
1,2,44.55
1,2,44.55
1,2,44.55
1,2,44.55
1,2,44.55
1,1,44.55
1,2,44.55
1,1,44.55
1,2,44.55
1,2,44.55
1,0,44.55
1,0,44.55
1,1,44.55
1,2,44.55
1,0,44.55
1,2,44.55
1,2,44.55
1,1,44.55
1,0,44.55
1,0,44.55
1,0,44.55
1,2,44.55
1,2,44.55
1,2,44.55
1,2,44.55
1,0,44.55
1,1,44.55
1,2,44.55
1,0,44.55
1,0,44.55
1,1,44.55
1,2,44.55
1,3,44.55
1,0,44.55
1,1,44.55
1,1,44.55
1,2,44.55
1,1,44.55
1,2,44.55
1,2,44.55
1,1,44.55
1,2,44.55
1,2,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,3,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,3,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,3,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,3,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,3,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,3,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,3,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,3,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,3,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,3,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,3,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,3,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,3,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,3,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,3,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,3,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,3,44.104499999999994
1,1,44.104499999999994
1,3,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,3,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,3,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,3,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,3,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,3,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,3,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,3,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,3,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,3,44.104499999999994
1,0,44.104499999999994
1,3,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,3,44.104499999999994
1,2,44.104499999999994
1,3,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,3,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,3,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,3,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,3,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,3,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,3,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,3,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,3,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,3,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,3,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,3,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,3,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,3,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
1,3,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,0,44.104499999999994
1,2,44.104499999999994
1,1,44.104499999999994
1,2,44.104499999999994
1,2,44.104499999999994
