simulation,candide method,temp
1,2,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,3,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,3,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,0,45.0
1,0,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,3,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,3,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,3,45.0
1,3,45.0
1,0,45.0
1,0,45.0
1,1,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,1,45.0
1,3,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,0,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,0,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,0,45.0
1,0,45.0
1,3,45.0
1,0,45.0
1,2,45.0
1,0,45.0
1,0,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,3,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,0,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,3,45.0
1,1,45.0
1,0,45.0
1,3,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,0,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,1,45.0
1,0,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,3,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,0,45.0
1,0,45.0
1,0,45.0
1,3,45.0
1,0,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,3,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,3,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,3,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,1,45.0
1,0,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,3,45.0
1,3,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,0,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,3,45.0
1,0,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,3,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,0,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,3,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,0,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,3,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,0,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,1,45.0
1,3,45.0
1,1,45.0
1,2,45.0
1,3,45.0
1,0,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,3,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,3,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,3,45.0
1,1,45.0
1,0,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,0,45.0
1,1,45.0
1,0,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,0,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,3,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,3,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,0,45.0
1,0,45.0
1,0,45.0
1,1,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,1,45.0
1,0,45.0
1,0,45.0
1,3,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,0,45.0
1,1,45.0
1,1,45.0
1,0,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,0,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,0,45.0
1,2,45.0
1,0,45.0
1,3,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,0,45.0
1,0,45.0
1,1,45.0
1,3,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,0,45.0
1,0,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,3,45.0
1,0,45.0
1,1,45.0
1,0,45.0
1,1,45.0
1,3,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,3,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,3,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,0,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,0,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,0,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,0,45.0
1,0,45.0
1,0,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,3,45.0
1,2,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,0,45.0
1,1,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,1,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,2,45.0
1,0,45.0
1,2,45.0
1,2,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,1,45.0
1,0,45.0
1,1,45.0
1,1,45.0
1,2,45.0
1,1,45.0
1,0,45.0
1,0,45.0
1,2,45.0
1,1,43.156008658438296
1,3,43.156008658438296
1,2,43.156008658438296
1,0,43.156008658438296
1,0,43.156008658438296
1,2,43.156008658438296
1,0,43.156008658438296
1,2,43.156008658438296
1,0,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,1,43.156008658438296
1,0,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,0,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,0,43.156008658438296
1,1,43.156008658438296
1,1,43.156008658438296
1,0,43.156008658438296
1,1,43.156008658438296
1,1,43.156008658438296
1,0,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,3,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,0,43.156008658438296
1,0,43.156008658438296
1,3,43.156008658438296
1,0,43.156008658438296
1,0,43.156008658438296
1,2,43.156008658438296
1,3,43.156008658438296
1,1,43.156008658438296
1,0,43.156008658438296
1,0,43.156008658438296
1,2,43.156008658438296
1,0,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,0,43.156008658438296
1,1,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,0,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,3,43.156008658438296
1,1,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,0,43.156008658438296
1,2,43.156008658438296
1,0,43.156008658438296
1,1,43.156008658438296
1,0,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,0,43.156008658438296
1,0,43.156008658438296
1,2,43.156008658438296
1,0,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,0,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,3,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,0,43.156008658438296
1,1,43.156008658438296
1,1,43.156008658438296
1,0,43.156008658438296
1,2,43.156008658438296
1,3,43.156008658438296
1,0,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,3,43.156008658438296
1,2,43.156008658438296
1,3,43.156008658438296
1,0,43.156008658438296
1,0,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,0,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,0,43.156008658438296
1,2,43.156008658438296
1,0,43.156008658438296
1,0,43.156008658438296
1,0,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,0,43.156008658438296
1,0,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,0,43.156008658438296
1,2,43.156008658438296
1,0,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,0,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,0,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,0,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,0,43.156008658438296
1,1,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,1,43.156008658438296
1,0,43.156008658438296
1,3,43.156008658438296
1,0,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,0,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,1,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,3,43.156008658438296
1,3,43.156008658438296
1,1,43.156008658438296
1,0,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,0,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,0,43.156008658438296
1,1,43.156008658438296
1,0,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,0,43.156008658438296
1,1,43.156008658438296
1,1,43.156008658438296
1,0,43.156008658438296
1,0,43.156008658438296
1,2,43.156008658438296
1,0,43.156008658438296
1,1,43.156008658438296
1,1,43.156008658438296
1,0,43.156008658438296
1,1,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,0,43.156008658438296
1,0,43.156008658438296
1,0,43.156008658438296
1,2,43.156008658438296
1,0,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,0,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,0,43.156008658438296
1,1,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,3,43.156008658438296
1,1,43.156008658438296
1,0,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,0,43.156008658438296
1,1,43.156008658438296
1,0,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,3,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,2,43.156008658438296
1,0,43.156008658438296
1,2,43.156008658438296
1,3,43.156008658438296
1,2,43.156008658438296
1,0,43.156008658438296
1,1,43.156008658438296
1,1,43.156008658438296
1,3,43.156008658438296
1,1,43.156008658438296
1,0,43.156008658438296
1,1,43.156008658438296
1,2,43.156008658438296
1,1,43.156008658438296
